,species,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,3,624762.5,3107.1668593883514,790,1068,0.7397003745318352,1.3504651767671716,15.453049586172781,25.490577604166667,50.09478541666667,18.580889583333335,41.74142213239895,71.1757016202963,34.31345239419435,16.476996902944933,0.9982353994826474,0.7373058998906048,4.423711525854174
0,3,392906.5,2436.2896600961685,760,724,1.0497237569060773,1.4004349635345814,15.10666610985439,20.205255208333334,35.569358854166666,15.705895833333333,46.05079683403372,67.13855333977403,40.941586915964656,14.215766311909052,0.9979455724082733,0.8285814435319356,3.115099408764043
0,3,841747.0,3582.300973176956,1048,1081,0.969472710453284,1.3458770865830232,15.245531332365386,32.33174270833333,65.3305,23.0709,40.72954651448341,73.55751722688397,31.728195716087207,27.222274028540397,0.9973840442724058,0.6335647506869337,5.7584966499163475
0,3,492033.5,2807.7942745685577,819,891,0.9191919191919192,1.4830880417695136,16.022707169938577,28.3143578125,45.19065625,18.575841145833333,52.57042782563108,73.555273591436,34.755697122854556,19.145583755547147,0.9973353182315867,0.790863400068631,3.75446670607346
0,3,861346.5,3731.455297231674,1182,1052,1.123574144486692,1.443628086954553,16.16510734673946,39.342844791666664,68.95006614583333,31.9928546875,46.5901651946577,75.74289999623318,39.574548540364624,21.824337750275877,0.9976608545009168,0.6525272475494048,5.695498588525984
0,3,486296.5,2829.436846613884,694,948,0.7320675105485233,1.352903012873833,16.462616673112638,22.243475,38.9751140625,18.08863125,40.10015690076592,66.41530037513402,33.72701171911801,19.31033254435764,0.9972969175893327,0.7935362228922301,3.5584684373048914
0,3,437117.0,2682.566789150238,904,689,1.3120464441219157,1.424918271309512,16.462788173994188,20.158215625,35.18020052083333,16.3148265625,39.03947344119802,64.25818007396506,32.619246209838174,18.49044444818797,0.9972165641706825,0.8130530193052986,3.2574965148045103
0,3,560847.0,3001.173994064331,946,874,1.0823798627002288,1.474205977744376,16.059719215130063,27.998424479166665,47.196125520833334,21.0417453125,47.17151209413263,71.98564931412311,35.99228791143623,19.637234092853113,0.9974822993031351,0.7645357311220036,4.0863022402688385
0,3,603241.5,3136.730346441269,848,1061,0.7992459943449576,1.4914888978957848,16.310345469079238,31.7780484375,52.435215104166666,22.69514427083333,51.365313639813444,75.1136539463184,37.028711452581774,20.803347480041648,0.9974384172818751,0.747596550478001,4.387740541430892
0,3,571393.0,3034.924216270447,965,857,1.1260210035005835,1.4473488474657548,16.119842207560797,26.1190125,45.7671703125,21.236450520833333,42.269678437285414,69.77582267088734,35.60509471686646,19.70163449112578,0.997503403094697,0.7605283966243568,4.070369960264304
0,3,565857.5,3062.99022936821,1044,779,1.3401797175866494,1.4372452428394074,16.579985500245414,27.017751041666667,46.3781828125,21.175368229166665,44.745683596583035,70.79972228898804,35.942975012581115,19.884208394707528,0.9974647309850795,0.7628185521562418,4.07953086534867
0,3,379425.5,2462.157626390457,669,762,0.8779527559055118,1.343552291556577,15.977366247636729,22.352771875,35.341409375,14.4215125,48.74815962256971,67.97230189610565,31.820262561833335,17.60530943786454,0.9970578527302378,0.8356138879983126,3.029413330290177
0,3,853803.5,3704.342607021332,1164,1053,1.1054131054131053,1.4355668488124025,16.071794212829527,38.193384375,67.38870729166666,30.946033854166668,44.85384848994016,75.03348556905382,37.38087842078182,31.806737140959882,0.9965670825655033,0.6340846925385525,5.796722416390406
0,3,391829.5,2475.554595708847,789,682,1.156891495601173,1.3732962934133341,15.640401134511805,17.4298234375,31.580505729166667,13.969592708333334,38.39760953442818,61.345167606089696,33.21862419042886,10.829477970831569,0.9984436282303036,0.8355388706854983,2.9799773236631295
0,3,484316.0,2770.792186975479,848,776,1.092783505154639,1.358716210077718,15.851818530472581,19.828459895833333,37.4462921875,15.723252083333334,37.19437645852524,63.928413217539934,31.223791729474804,11.402520421426427,0.9985880985959972,0.8028449311249694,3.4802714653017333
0,3,400182.0,2563.11094725132,886,632,1.4018987341772151,1.3992433442783534,16.416374869233394,16.769734895833334,31.310381770833335,13.362927604166666,35.74840614690821,60.354780880519264,30.324412894700906,10.921424517950694,0.9984559502655456,0.8340758419430553,2.982890890949003
0,3,530401.0,2928.4389346837997,972,750,1.296,1.3744317978284355,16.168435945957846,22.048508333333334,41.14332291666667,17.484501041666668,39.3126912430952,65.99280039014273,33.193353068156455,11.998501166109698,0.9985974097623369,0.7858430657135456,3.766358722464303
0,3,472961.0,2806.0226348638535,660,974,0.6776180698151951,1.3591818352887448,16.64780611375628,22.949261458333332,40.07113802083333,18.880144270833334,45.450922393651396,67.95537127184637,40.970880115231616,11.408367006554522,0.9985615998493585,0.8052923329366048,3.5454669478227667
0,3,448582.0,2649.5617349147797,769,815,0.943558282208589,1.3971470099112313,15.649708162887984,18.748040104166666,35.058276041666666,14.893749479166667,37.24147122807751,62.822083321562175,31.48875166054259,11.03782794615584,0.9985610637939872,0.8155799930063627,3.2827798999893703
0,3,382947.0,2450.9931968450546,715,771,0.9273670557717251,1.4395334080172975,15.68720384539046,16.2459953125,30.177864583333335,12.926504166666666,35.74535602637162,59.730117678939834,30.33516514205614,10.489628458905287,0.9984680294133322,0.8401621082922681,2.8827933252304048
0,3,416019.0,2578.566789150238,662,872,0.7591743119266054,1.3875904706275435,15.982459181211839,23.9694140625,39.15567395833333,20.362819270833334,50.9814348605247,70.00945065663423,47.5283290652976,10.765233178091835,0.9985128534890675,0.826543791513547,3.2748205873417704
0,3,469184.0,2728.331286907196,737,887,0.830890642615558,1.3933105135725004,15.865399525807948,24.547982291666667,41.60784947916667,20.414410416666666,48.97587881838383,70.02662766427856,44.82749050115962,11.124418287334422,0.9985883727616638,0.805540788851504,3.5839184074019927
0,3,750960.0,3452.8796212673187,989,1046,0.9455066921606119,1.3775620539043358,15.876182058915443,30.0456828125,57.007283854166666,23.654540104166667,40.80289302520688,70.7849474020876,33.69653010792859,19.35188060585567,0.9980868724854586,0.6832922604425805,5.1476620267523305
0,3,402325.0,2493.6449925899506,810,720,1.125,1.4495743490958801,15.455826381827963,22.6249734375,37.24441770833333,18.851078645833333,47.648644572081835,68.54136632343896,43.20819294456135,14.002137243467173,0.997809214009552,0.8242830959959351,3.248988004563767
0,3,533401.5,2875.721118450165,907,786,1.1539440203562341,1.336520425983054,15.503840823657725,23.407880208333335,43.27053854166667,18.736470833333332,40.277463422828866,69.01935124584617,33.73250678257769,15.31793610054232,0.998027412508725,0.776885308861582,3.857632763371418
0,3,729209.0,3360.1546659469604,989,969,1.020639834881321,1.3142199287172813,15.483406511830118,31.920818229166667,59.090725,25.560018229166666,43.93681539932844,74.61284450285838,37.02315030124842,16.726737555925716,0.9981626590584729,0.70277998922444,4.996810824910351
0,3,541356.0,2964.7475922107697,1068,736,1.451086956521739,1.451998315341476,16.23650293987608,26.772483333333334,46.820140625,21.950306770833333,47.07663951738398,72.47493514701168,41.73920219474499,15.702236435379412,0.9979907305887901,0.7726357248823592,4.019683437367965
0,3,545896.5,2907.49571955204,910,780,1.1666666666666667,1.3002464752933935,15.485593622991603,23.900702083333332,44.25014739583333,19.142671875,40.45734307482068,69.46889184442804,33.910673343522454,15.530133524677819,0.9980276735952278,0.7720885698751819,3.931949595155748
0,3,532323.5,2924.113034963608,1032,727,1.419532324621733,1.4094136366326115,16.062482759532656,23.324676041666667,43.178083854166665,18.678732291666666,40.14283222716065,68.96023304680796,33.628367684162846,15.53844290104863,0.9979969571755656,0.7770780658832693,3.85177678431061
0,3,455566.0,2656.7921882867813,836,757,1.1043593130779392,1.3891554681429255,15.494011255760228,21.3719375,38.1701890625,17.255644270833333,41.45830296057834,67.06746486557778,35.62450063489954,14.565086204119968,0.9979199395676335,0.8057272813763571,3.451046860481076
0,3,412831.5,2507.9120255708694,790,762,1.036745406824147,1.4581736132053877,15.23532658724681,27.9873640625,43.20822916666667,24.207177604166667,56.23973556551381,74.46834778524465,53.127410433969935,14.128884965471805,0.9978191995037149,0.8191642688381959,3.460931117540543
0,3,623850.0,3097.3993949890137,974,899,1.0834260289210234,1.4035841949186503,15.378509276393856,31.9619265625,55.0969421875,26.4048015625,50.983492118944966,76.17765026994327,45.97656043172975,16.022007558235288,0.9981013222032622,0.7400497048606223,4.587112397441743
0,3,889607.5,3709.881710410118,1168,1071,1.0905695611577964,1.406157209780718,15.471117661705307,38.2519359375,71.11508125,30.4650484375,44.14601118792308,75.94838428892065,36.61295901687831,26.500370171123386,0.9972235709287073,0.62046433534997,6.026214684599383
0,3,484477.5,2763.9019186496735,793,898,0.8830734966592427,1.4698597974106125,15.767819591034353,24.099997395833334,39.33093229166667,20.5581078125,43.11987234008232,67.20626237612332,37.53742701101293,14.864482608913551,0.9977905837546062,0.7965815742137217,3.5237214674671082
0,3,502698.5,2931.9708985090256,1046,701,1.492154065620542,1.4586198287840524,17.10061468196906,25.0216703125,40.817788541666665,21.342711458333333,43.70002662186516,68.02587432080124,38.05244081502959,15.678044823574623,0.9977252898320618,0.7893140601314756,3.6372896018335545
0,3,384627.0,2479.914988040924,716,755,0.9483443708609272,1.4054655549402408,15.989460822849194,19.171000520833335,31.2810796875,16.35283802083333,39.6794148322029,62.00397517448732,34.50098041508215,13.840599734543575,0.9975803847691556,0.8356703208294243,2.898591164170195
0,3,350046.0,2345.2976734638214,663,689,0.9622641509433962,1.3049913439947893,15.71342388473176,17.545365625,28.462065625,14.9586515625,38.53527913215888,59.81897126734287,33.51002653427104,13.428914872569006,0.9974769893061309,0.8495216925783892,2.6768903820363623
0,3,527709.0,2983.0032988786697,1027,673,1.526002971768202,1.3097578400216787,16.86215069502515,26.245267708333333,42.84239635416667,22.39117864583333,44.36864129325558,69.06913843017473,38.65463277533766,16.13524690154858,0.9977295172412675,0.7796117654324234,3.7891318299461885
0,3,518112.0,2855.8602861166,802,892,0.899103139013453,1.3807516521524303,15.741650403422403,25.825413020833334,42.0503234375,22.019863020833334,44.243792750971004,68.66828187584724,38.52694845199789,15.095477927414324,0.9978509864214679,0.7835820404284188,3.7290910509676656
0,3,620825.5,3191.745500922203,1046,800,1.3075,1.3478827786551937,16.40918316444335,30.880581770833334,50.404727604166666,26.340430729166666,46.61991022503915,72.32820129339092,40.658503468702285,16.300700766757984,0.9979105354108022,0.7441103059216552,4.3384896803821995
0,3,632777.5,3169.235834121704,942,890,1.0584269662921348,1.3249206869713288,15.872966046171195,31.481213541666666,51.3766328125,26.8536796875,46.87631180593581,72.67844875800786,40.892711252683114,16.120772068021736,0.9979538419872136,0.7395403266814132,4.40770524559798
0,3,642559.5,3197.107980132103,945,929,1.0172228202368139,1.3662625795743428,15.907475395857311,32.0050921875,52.16029635416667,27.2902671875,47.156027988287185,72.95039875501946,41.13258561830705,16.114315239105956,0.9979701422077437,0.7359603612722987,4.46447253661801
0,3,857016.5,3683.504070520401,1136,1057,1.0747398297067172,1.4010838764481197,15.831903163521778,41.8223859375,68.49115885416667,35.6792875,48.576445580383584,76.04496398075383,42.24441597409468,26.14639765766714,0.9970149895913994,0.6345100344488592,5.798270173549524
0,3,537539.5,2917.5100016593933,963,758,1.270448548812665,1.3579541596478026,15.834863502649746,28.280539583333333,46.277939583333335,22.901334895833333,47.81851881114868,73.15954265055261,41.08131323324572,15.683809096106563,0.9977047514557605,0.7701884689722354,4.00949543422195
0,3,407757.0,2523.385109305382,697,809,0.861557478368356,1.3828652849613863,15.615850641102748,27.474628645833334,35.19932083333333,23.340268229166668,55.565844003632805,66.82154620982715,51.08834239305206,14.201417336474506,0.9974969987944643,0.8219097009367033,3.3170548569666756
0,3,499163.0,2845.2875694036484,682,962,0.7089397089397089,1.314368252454609,16.2184724280504,25.047691145833333,42.925178125,20.087945833333333,43.93217267410195,71.40133622129922,36.78967372257784,15.442829082496656,0.997635214479636,0.7851253500484643,3.727156704400865
0,3,663688.5,3247.416635990143,872,1035,0.842512077294686,1.3598548114062545,15.889554825351858,33.245972395833334,56.96817760416667,26.659801041666668,47.845011725985145,77.23581580500264,40.25578572653146,16.501189548972263,0.9978468133360467,0.7212953149949171,4.720445171021423
0,3,558645.0,3023.326236605644,1092,717,1.5230125523012552,1.4015412292242837,16.36191415469224,28.010888020833335,47.996841145833336,22.460801041666667,45.56044816702492,73.87060789200348,38.20774001135109,16.202007386190864,0.9976844066959903,0.7616236814523003,4.0958521557841365
0,3,736565.5,3366.9414550065994,1014,953,1.0640083945435468,1.3119566420094344,15.390749039212341,36.880378125,63.19189427083333,29.573998958333334,49.04675730428419,78.88976944409832,41.3711355092029,16.91093951753538,0.9978881537509975,0.6933529456195997,5.141504346213075
0,3,418823.5,2564.09875023365,744,777,0.9575289575289575,1.3802663890636508,15.69778773385392,23.455027083333334,36.10741770833334,19.25777239583333,46.945260935602015,67.39048270603644,41.21234293464491,14.316780297868704,0.9975277372267254,0.8173110464714513,3.2893458270688285
0,3,669991.0,3254.1445585489273,1063,856,1.2418224299065421,1.3581197359367514,15.805371725789739,33.545721354166666,57.4848171875,26.902796354166668,47.95538649549986,77.3950788884465,40.36340691266124,16.692919260997762,0.9978309065490395,0.7189740816145294,4.756736169101401
0,3,463163.5,2745.6866303682327,677,928,0.7295258620689655,1.3564454021096222,16.276746920219015,23.235241145833335,39.819702604166665,18.635652604166665,42.81253647977976,69.66732551498997,35.822473603000226,15.08598374618346,0.9975715507355638,0.79981061649936,3.4958707144004824
0,3,840595.5,3662.082718372345,1077,1082,0.9953789279112755,1.3862957867369026,15.953987186704405,41.247290625,70.91465885416666,32.9893390625,48.81584254937241,79.71318533572723,40.76566714914951,26.346124944455706,0.9968184051898006,0.63524540929788,5.851104914981427
0,3,396411.5,2456.0987535715103,728,732,0.994535519125683,1.3443000518400703,15.217573373364614,22.0561875,36.47516458333333,18.488619791666668,45.13383834550497,69.61738212270505,39.53565880778837,19.48324628243857,0.9962470254061728,0.8222476710037248,3.1474515641290806
0,3,593021.5,3029.828759789467,788,1009,0.7809712586719524,1.3407473422127192,15.479813655402676,30.915067708333332,52.641441666666665,25.74464375,48.22319677643912,77.38203698132997,41.32254216650099,22.809198465410432,0.9966257549469366,0.741167829217525,4.360959341349451
0,3,602595.0,3087.100840330124,1047,773,1.3544631306597672,1.3430761954546586,15.815251700340953,30.678371875,52.973279166666664,25.619505208333333,47.040723172578986,77.2181937660878,40.18482772044499,23.353307357640126,0.9965766662760142,0.7373936223274269,4.391238058271954
0,3,532875.5,2888.029773712158,724,1007,0.7189672293942403,1.3681769944386635,15.65227895417954,27.135488020833332,46.862869270833336,22.6592515625,45.29926244313523,74.56832967470585,38.64990133641791,22.63973795707475,0.9964378329066584,0.7657387843924494,3.962148938197196
0,3,543728.5,2879.1668533086777,922,819,1.1257631257631258,1.3887776712090685,15.245847457308919,29.3056859375,49.029059895833335,24.474348958333334,48.80148559431138,76.28875622157535,42.356681467517326,21.83444702608886,0.9966022013737583,0.7612012778373607,4.086338790701849
0,3,372115.0,2379.6551011800766,680,746,0.9115281501340483,1.3632344839632908,15.217764402328207,23.8217671875,37.30230989583333,20.4055640625,50.41645491596688,71.96258132759726,46.26336252437815,19.02075556485079,0.9961528518074539,0.8319291061337097,3.0703873398269845
0,3,556242.0,2949.360726952553,742,1004,0.7390438247011952,1.33928757627076,15.638388862563579,30.25205625,50.50498802083333,25.282383333333332,49.62337603284193,77.13164635134954,43.243091864806075,22.46845959873057,0.9965502316191445,0.7557832186076238,4.176482793422044
0,3,525073.5,2884.5394409894943,1030,713,1.4446002805049087,1.3986422853181506,15.846482038465062,26.729525,46.1584359375,22.326341666666668,45.08543634431977,74.22643029125722,38.48149525626908,22.11532426758897,0.9964875427177717,0.7695914962400412,3.9075041138691327
0,3,550023.0,2901.208487391472,973,793,1.2269861286254728,1.4028304270912306,15.303015850814079,28.010544270833332,48.34733541666667,23.3902625,45.782743801176686,75.26522666948098,39.07846055765363,22.06742268720564,0.996592755481096,0.7591602716265273,4.063641368987288
0,3,881070.5,3660.8278855085373,1122,1081,1.0379278445883442,1.3766003969035394,15.210656590269346,44.00088854166667,76.2319546875,36.611726041666664,49.67841208548733,82.09060816308681,42.035328242046766,40.48437918176898,0.9948194022580525,0.6073693583366575,6.157413025588119
0,3,379504.0,2442.189155817032,746,717,1.0404463040446303,1.4094238795902019,15.716007928217639,30.062552604166665,44.802988541666664,24.939632291666666,61.26758758702853,77.65975379436861,57.67400042037824,6.366029573190293,0.9989699081877339,0.8461095761353908,3.2289793830016142
0,3,461895.0,2708.012526512146,777,812,0.9568965517241379,1.3659468060922937,15.8766209717505,28.705224479166667,46.5071078125,22.548489583333332,55.16842416255712,75.82395247037047,50.25348761539152,6.771787690699012,0.9990508309217107,0.8174384384759306,3.6338778076023934
0,3,544677.0,3007.752642393112,747,1048,0.7127862595419847,1.437284849553038,16.60906547884847,29.9350734375,50.97764114583333,22.642991666666667,52.46700329790442,76.24786526095319,46.32511338859948,7.287880663959032,0.9990824375482259,0.7898720490153357,4.047055582342713
0,3,455132.5,2752.2408859729767,946,663,1.4268476621417798,1.3780558408815016,16.64313116382881,20.45951875,38.02469114583333,14.359844270833333,39.708480016574974,67.1247190965059,31.12453714710604,7.057752692053853,0.9990102008579971,0.8230064239333783,3.3251565584866416
0,3,488503.0,2793.443986773491,928,744,1.2473118279569892,1.4133628657347037,15.973963941349338,21.9448734375,40.7885421875,15.402177604166667,40.7221467836149,68.70552892500251,31.979661856335202,6.954315163855192,0.9990694927993623,0.8115892244283756,3.524742402838367
0,3,483909.5,2848.9961569309235,654,946,0.6913319238900634,1.278511787844628,16.773341094165687,29.022743229166668,47.6775140625,22.67345625,54.48183234972027,75.90328880396166,49.53457997126181,7.156318397046224,0.9990312054191341,0.8109606916364817,3.7307369118876252
0,3,499972.5,2907.225730061531,681,1006,0.6769383697813122,1.3702473636049983,16.904852657959793,27.3205765625,46.599265625,20.610280208333332,50.72203965960041,74.25197293592515,44.569787129107794,7.316847524589018,0.999030066848811,0.8053641476458677,3.7786669861479094
0,3,494541.0,2792.9931955337524,758,889,0.8526434195725534,1.3626008763681878,15.77384077416805,24.3910875,43.36593645833333,17.7868203125,45.6111850493825,71.25200044624567,38.368256597305376,6.961316747696253,0.9990737545111389,0.807791538148009,3.659391567110596
0,3,627803.0,3191.9536539316177,1054,827,1.2744860943168077,1.3884259871329063,16.22892552097936,28.171170833333335,52.3573453125,19.76634895833333,44.20000100777694,73.84772942553356,35.005456046508804,7.476230653436964,0.999136045122585,0.764172264087122,4.339469119928799
0,3,802100.5,3569.715187430382,1091,1021,1.0685602350636632,1.3887424331489633,15.886870185682625,35.41955260416667,65.69213229166667,24.631860416666665,45.813242309673285,76.60893142947391,35.7430590336154,11.678848398003131,0.9987688786824344,0.6788528122708599,5.448040172671825
0,3,511071.0,2905.135327935219,740,976,0.7581967213114754,1.4131891654975532,16.513970218653125,25.9129640625,45.428203125,20.503882291666667,47.87927849959118,72.3363094294658,42.51275779754605,12.730582488047247,0.9983674882314871,0.7849967692447012,3.9400060560224164
0,3,454861.5,2655.5201091766357,869,724,1.2002762430939227,1.3831814739211825,15.503152168828295,19.730484375,37.14602395833333,14.928179166666666,38.27931349353349,65.83496628979623,31.477640892273,11.718121483860678,0.9983858670576736,0.8089500213975926,3.43220026558065
0,3,686787.5,3258.705957889557,1017,933,1.090032154340836,1.3815932875889558,15.462081822958186,29.468911979166666,55.754354166666666,22.2141484375,43.10803667813342,73.77360019144984,35.54915231831665,13.165189178129996,0.9985699451362346,0.7222796351879901,4.8223752085188965
0,3,477921.0,2748.105890393257,930,711,1.3080168776371308,1.3835550226920348,15.801954684590376,20.528229166666666,38.83654375,15.474466666666666,38.454512738937986,66.69912743660403,31.387840950075308,11.924683551155223,0.9984113331711215,0.8005510581646499,3.5646733695975255
0,3,382493.0,2438.2581321001053,683,766,0.891644908616188,1.3678106527439717,15.54303665361796,20.070505729166666,34.76984322916667,16.035213020833332,44.34846870341739,66.5831073205885,39.614547151023494,11.127442413010778,0.9982595657726298,0.8356196608396451,3.099435538073855
0,3,411164.5,2564.3586382865906,651,843,0.7722419928825622,1.3347285575481347,15.993441130630337,26.421205208333333,42.3213765625,22.047742708333335,54.48407633127756,73.756837655632,50.79054019951746,11.514073738959167,0.9982828453461969,0.8231167857010776,3.4192496904614442
0,3,664932.0,3186.865342736244,1011,876,1.154109589041096,1.3319196549421595,15.273908779744994,28.523648958333332,53.97544166666667,21.500699479166666,42.72121976032643,73.24774895583208,35.18360325567009,13.248410154851616,0.9985396374271481,0.7301758952474402,4.69732947469112
0,3,627443.5,3117.5688771009445,936,925,1.011891891891892,1.3798852008188784,15.49021657482856,26.9279125,50.96757395833333,20.299159375,42.01633146340051,72.24977152220043,34.53794580665374,12.904853776634098,0.9985370717278522,0.7439546005467036,4.4777396596480035
0,3,598199.0,3043.3506195545197,957,826,1.158595641646489,1.3214365119299765,15.483113468165072,27.832752604166668,50.70780052083333,21.511125520833332,45.97153088321173,73.42084889373632,39.69623930253915,12.781178914925981,0.9985104022657595,0.7530467714139748,4.410080903733404
0,3,820519.5,3560.661362528801,1046,1037,1.008678881388621,1.3219698008395901,15.451563721039486,34.56916770833333,65.6236,25.8840953125,43.479595647879755,75.36287224930452,35.26113910819649,20.70840710657099,0.9978731501403124,0.6520236985437596,5.713858179611345
0,3,440164.5,2612.005388021469,887,687,1.2911208151382825,1.384411964163398,15.500050883370163,23.9454125,40.122767708333335,20.003769791666667,47.18467554898705,70.75690120174231,42.48669803299619,21.250709462404444,0.996675884232,0.8020105037081119,3.5175957167015177
0,3,521418.5,2850.0053902864456,723,966,0.7484472049689441,1.3394576525382202,15.577757069727667,27.074536458333334,46.2062953125,22.4652046875,47.768588054631095,73.3570829988367,42.494052631843616,22.69931837866548,0.9968271289798272,0.7687710142958466,4.017264673682113
0,3,446017.0,2591.385113120079,789,784,1.0063775510204083,1.386888840559889,15.056100562311222,27.220370833333334,43.71494166666667,23.473605208333332,52.70664470511111,74.38295636768274,49.72423842200407,21.05121946576785,0.996726690064297,0.7998867240159746,3.6244196091974437
0,3,371474.0,2369.5962253808975,721,712,1.0126404494382022,1.3819325174844,15.115421998146296,19.5109796875,33.13787395833333,16.056571875,42.677555665378264,65.64782827663286,37.39709306102046,19.710069366884547,0.9965167167522391,0.8309199578258701,3.0239273126417245
0,3,630474.5,3100.1130352020264,876,963,0.9096573208722741,1.3380208081373632,15.243599592100107,29.1439,52.54984270833334,23.79619739583333,44.159086587096255,74.28175409011574,37.37849280527996,23.831472825325832,0.9970167267279517,0.7261565712184871,4.565738702255185
0,3,692986.0,3258.369960784912,1100,884,1.244343891402715,1.403202950708961,15.320619466115433,31.998684895833332,57.71349895833333,26.131425,45.23484560739288,75.8924075683998,38.35138030396528,24.723190748898617,0.9970396613064929,0.7012740481216119,4.936802704719334
0,3,523709.0,2914.7820826768875,1044,687,1.519650655021834,1.3695162771691913,16.22266294735094,26.194676041666668,45.40678802083333,21.662845833333332,45.90173861074109,72.41039262761437,40.376801701095204,23.171706090811774,0.9967718215146819,0.768953367964385,3.991524934149367
0,3,427949.0,2547.017583012581,718,834,0.8609112709832134,1.3992601922191663,15.159045980187475,28.017574479166665,43.807485416666665,24.443380208333334,55.07297432528515,75.32720735100881,52.68426765916486,20.887331441828046,0.9966533846846369,0.8065983525402095,3.5522810859254363
0,3,376385.5,2387.103804588318,754,642,1.1744548286604362,1.286096302859701,15.139437023689867,17.59865885416667,31.571,14.338136979166666,37.47467483421966,63.15532800860901,31.52168187910484,20.01072633316312,0.9965039034278083,0.8308821140541501,2.9583086159959855
0,3,882413.0,3663.070523262024,1123,1081,1.0388529139685476,1.3757310919036778,15.20612871568202,39.995028125,72.38128385416667,32.559016666666665,46.004869774718344,77.99254464382088,38.61082748821529,41.43033154246304,0.995366647791503,0.6064627188745013,6.181724363862809
0,5,237218.5,3553.4511264562607,715,784,0.9119897959183674,2.363053471799206,53.22946948957719,11.453624479166667,28.055352604166668,6.734054166666667,34.04690262678439,71.43271349629237,26.454110500961185,13.318979987242253,0.9952008771851912,0.8893003301735021,2.104876090281194
0,5,336810.5,4411.774063587189,889,919,0.9673558215451578,2.4256696272829976,57.78843114493347,16.309867708333332,39.98406822916667,9.5830390625,39.61780644119083,82.43312297472536,31.088007976240057,14.965869767741276,0.9959724229345048,0.8449836677420383,2.864942685472119
0,5,286774.0,3954.512088418007,849,805,1.0546583850931677,2.383218143904259,54.53132382100242,13.800327604166666,33.80514427083333,8.111565625,36.93232826452327,77.16117260518615,28.831552901199224,14.164292922284016,0.9956375306149373,0.8675867704249627,2.4775114929355553
0,5,401402.0,5036.634020090103,963,1038,0.9277456647398844,2.490256650440207,63.19769770038264,19.334415625,47.447913541666665,11.343799479166666,42.38730407089004,87.78344004637704,33.45563787411562,15.817147087163136,0.9962669944112421,0.8177531543280612,3.3190754986693016
0,5,379758.0,4717.01165163517,1179,789,1.494296577946768,2.449536283633261,58.59046793395255,18.361775,44.972668229166665,10.807733333333333,41.615088560913925,86.13242593986786,32.87930642243777,16.053940325636177,0.9960522727272019,0.8269602367456862,3.170364989936986
0,5,275555.0,3909.399391770363,752,876,0.8584474885844748,2.3906370778973343,55.46407651602941,13.30131875,32.59349947916667,7.8164515625,36.346061852960474,76.02754603276394,28.335941456042306,13.926180341919462,0.9955787269830274,0.8722585087838449,2.399584653809579
0,5,375042.5,4698.141595244408,1006,930,1.081720430107527,2.4945972789750495,58.85342180943671,18.144608854166666,44.45837291666667,10.6620515625,41.40271880223326,85.77106694870513,32.631533935741146,15.5216732746071,0.996150241888017,0.828526162254062,3.1397129220728472
0,5,234403.5,3472.2206782102585,750,761,0.985545335085414,2.434903915683853,51.43402909167699,11.260877604166666,27.5958609375,6.6137390625,33.77896156542032,70.9342238689407,26.205155064744957,13.03513973941265,0.9952361216005469,0.890949086924909,2.0740744527243633
0,5,297414.5,4167.808552503586,744,996,0.7469879518072289,2.491553034569599,58.40545141653159,14.3812921875,35.23388958333334,8.453619270833334,37.58690509335554,78.45390182322237,29.384443267137595,14.662882445174418,0.9956347136614111,0.8625428156638177,2.567907530097803
0,5,505810.5,5601.601614952087,1201,1072,1.1203358208955223,2.5453643212230666,62.03497288536682,22.094072395833333,55.3533203125,12.090370833333333,40.86063898929519,91.55921597447708,29.295845869266447,28.11416484146898,0.9943035005887981,0.758967428577052,4.10968410467205
0,5,411793.0,4225.992322683334,1032,859,1.2013969732246799,2.1527515037895255,43.368904064368465,18.589829166666668,48.004871875,9.729228645833333,41.30935946827489,88.5607567178121,30.952453895363373,23.851299201718202,0.9944688700858335,0.8103352695984216,3.442767241302922
0,5,300161.5,3522.7404482364655,686,883,0.7768969422423556,2.018040288311459,41.34341101587397,13.4977875,34.86771770833333,7.077002083333333,36.15703106042925,78.45316187819942,26.781059749460265,21.482019471463,0.99361446881465,0.8599940316026167,2.6099044858804064
0,5,456207.0,4484.477601885796,953,1030,0.925242718446602,2.151632921020502,44.08204907380942,20.441457291666666,52.923547916666664,10.691702083333332,42.776502346026795,91.563064070366,32.21465589569306,24.722443152451373,0.994655776720398,0.791785870636356,3.7432755187032467
0,5,404779.5,4115.156748890877,882,1026,0.8596491228070176,2.235617169347756,41.836395044566565,18.214409895833334,47.08257604166667,9.533664583333334,40.93801867051461,87.95087049472944,30.652469262755346,23.649757710399392,0.9944382505060709,0.8135539672512123,3.3866772252239516
0,5,324778.5,3614.7404515743256,869,836,1.0394736842105263,2.2368598906639447,40.231568691424336,14.5712875,37.632105208333336,7.6337328125,37.36139474177427,80.86136285904574,27.725239965775987,21.86087125156674,0.9938915526310037,0.8491916852694679,2.789787082847316
